n,eps_cinf,eps_hann,eps_std
3414,5.3454168111999038531e-66,2.037302784629675e-10,1.034931125720433e-02
3415,5.3454028309389655492e-66,2.035752025943091e-10,1.034746090397265e-02
3416,5.3451257395291963514e-66,2.034202833504656e-10,1.034561119747132e-02
3417,5.3444697955943296891e-66,2.032655205271409e-10,1.034376213718149e-02
3418,5.3428462764199361099e-66,2.031109139222355e-10,1.034191372258480e-02
3419,5.3402095527101551139e-66,2.029564633344641e-10,1.034006595316342e-02
3420,5.3360859502340458489e-66,2.028021685541204e-10,1.033821882840003e-02
3421,5.3304833061318181032e-66,2.026480293602744e-10,1.033637234777784e-02
3422,5.3230277987514893485e-66,2.024940455633827e-10,1.033452651078057e-02
3423,5.3137661504224980157e-66,2.023402169837284e-10,1.033268131689245e-02
3424,5.3024103585217374457e-66,2.021865433876250e-10,1.033083676559822e-02
3425,5.2890338013013599094e-66,2.020330245656541e-10,1.032899285638315e-02
3426,5.2734218072161097818e-66,2.018796603341656e-10,1.032714958873300e-02
3427,5.2556644748495072137e-66,2.017264504854244e-10,1.032530696213406e-02
3428,5.2356095922938562457e-66,2.015733948089584e-10,1.032346497607314e-02
3429,5.2133561068453466642e-66,2.014204930902107e-10,1.032162363003754e-02
3430,5.1888049190147294168e-66,2.012677451343338e-10,1.031978292351507e-02
3431,5.1620577233789273568e-66,2.011151507613790e-10,1.031794285599406e-02
3432,5.1330605457686405557e-66,2.009627097598648e-10,1.031610342696336e-02
3433,5.1019131985768962430e-66,2.008104219009793e-10,1.031426463591230e-02
3434,5.0686000217391377679e-66,2.006582870186455e-10,1.031242648233073e-02
3435,5.0332155146276145840e-66,2.005063049294041e-10,1.031058896570902e-02
3436,4.9957765182438049723e-66,2.003544754063846e-10,1.030875208553803e-02
3437,4.9563697498204032789e-66,2.002027982431473e-10,1.030691584130913e-02
3438,4.9150395773453059322e-66,2.000512732504435e-10,1.030508023251420e-02
3439,4.8718632299910677962e-66,1.998999002248896e-10,1.030324525864561e-02
3440,4.8269083307309148951e-66,1.997486789682460e-10,1.030141091919624e-02
3441,4.7802415151200048125e-66,1.995976092835956e-10,1.029957721365950e-02
3442,4.7319499763568490083e-66,1.994466909696823e-10,1.029774414152925e-02
3443,4.6820891194510422641e-66,1.992959238303608e-10,1.029591170229989e-02
3444,4.6307625153458611031e-66,1.991453076661765e-10,1.029407989546631e-02
3445,4.5780140645800082130e-66,1.989948422890931e-10,1.029224872052390e-02
3446,4.5239609377429865565e-66,1.988445274985397e-10,1.029041817696854e-02
3447,4.4686355357701121280e-66,1.986943630973288e-10,1.028858826429664e-02
3448,4.4121662015123372197e-66,1.985443488816416e-10,1.028675898200507e-02
3449,4.3545740530660970166e-66,1.983944846578633e-10,1.028493032959121e-02
3450,4.2959964768594109460e-66,1.982447702375249e-10,1.028310230655295e-02
3451,4.2364436837871891838e-66,1.980952054149599e-10,1.028127491238867e-02
3452,4.1760602312990730830e-66,1.979457900017544e-10,1.027944814659723e-02
3453,4.1148459156286475716e-66,1.977965238114196e-10,1.027762200867801e-02
3454,4.0529508138496080280e-66,1.976474066503628e-10,1.027579649813086e-02
3455,3.9903648837913751622e-66,1.974984382865752e-10,1.027397161445614e-02
3456,3.9272422630394834532e-66,1.973496185450125e-10,1.027214735715470e-02
3457,3.8635637047806718824e-66,1.972009472628352e-10,1.027032372572787e-02
3458,3.7994861163021332855e-66,1.970524242354958e-10,1.026850071967750e-02
3459,3.7349817167383914695e-66,1.969040492729656e-10,1.026667833850590e-02
3460,3.6702090405100300851e-66,1.967558221691563e-10,1.026485658171588e-02
3461,3.6051324638459358623e-66,1.966077427299405e-10,1.026303544881075e-02
3462,3.5399111370688622114e-66,1.964598107681537e-10,1.026121493929430e-02
3463,3.4745022924387616319e-66,1.963120260849524e-10,1.025939505267081e-02
3464,3.4090648019278493441e-66,1.961643884904024e-10,1.025757578844504e-02
3465,3.3435494505881707304e-66,1.960168978083864e-10,1.025575714612225e-02
3466,3.2781140424726532614e-66,1.958695538458748e-10,1.025393912520819e-02
3467,3.2127036022870321651e-66,1.957223564050010e-10,1.025212172520907e-02
3468,3.1474741706674217015e-66,1.955753052973667e-10,1.025030494563162e-02
3469,3.0823656830122203391e-66,1.954284003315789e-10,1.024848878598302e-02
3470,3.0175318058804409337e-66,1.952816413138370e-10,1.024667324577096e-02
3471,2.9529080361069740164e-66,1.951350280551291e-10,1.024485832450359e-02
3472,2.8886451322547144512e-66,1.949885603660137e-10,1.024304402168958e-02
3473,2.8246747797439973349e-66,1.948422380721733e-10,1.024123033683804e-02
3474,2.7611443648143415334e-66,1.946960609902176e-10,1.023941726945859e-02
3475,2.6979823626775089013e-66,1.945500289181361e-10,1.023760481906131e-02
3476,2.6353323861583218520e-66,1.944041416680868e-10,1.023579298515678e-02
3477,2.5731202739502140933e-66,1.942583990530378e-10,1.023398176725604e-02
3478,2.5114855219237448771e-66,1.941128008787237e-10,1.023217116487063e-02
3479,2.4503518774903665361e-66,1.939673469480702e-10,1.023036117751254e-02
3480,2.3898544284683333325e-66,1.938220370896554e-10,1.022855180469427e-02
3481,2.3299153473536749419e-66,1.936768711429070e-10,1.022674304592878e-02
3482,2.2706650706412907868e-66,1.935318489078651e-10,1.022493490072949e-02
3483,2.2120246834253817599e-66,1.933869701778278e-10,1.022312736861034e-02
3484,2.1541197712518914104e-66,1.932422347677168e-10,1.022132044908570e-02
3485,2.0968707908521860898e-66,1.930976425153331e-10,1.021951414167044e-02
3486,2.0403983170443562884e-66,1.929531932378624e-10,1.021770844587989e-02
3487,1.9846226094449976014e-66,1.928088867333067e-10,1.021590336122986e-02
3488,1.9296591087561242893e-66,1.926647228142328e-10,1.021409888723664e-02
3489,1.8754282818815984898e-66,1.925207013061177e-10,1.021229502341697e-02
3490,1.8220403452645721467e-66,1.923768220347226e-10,1.021049176928810e-02
3491,1.7694163518241374256e-66,1.922330848072235e-10,1.020868912436770e-02
3492,1.7176612339873787400e-66,1.920894894279096e-10,1.020688708817395e-02
3493,1.6666969851151907071e-66,1.919460357184961e-10,1.020508566022548e-02
3494,1.6166232216520646003e-66,1.918027235076041e-10,1.020328484004140e-02
3495,1.5673632090788659067e-66,1.916595526135557e-10,1.020148462714128e-02
3496,1.5190112413346595485e-66,1.915165228556630e-10,1.019968502104516e-02
3497,1.4714921666665840728e-66,1.913736340450007e-10,1.019788602127355e-02
3498,1.4248949733144545214e-66,1.912308859935557e-10,1.019608762734742e-02
3499,1.3791463837702634706e-66,1.910882785365917e-10,1.019428983878821e-02
3500,1.3343301188105025256e-66,1.909458114914306e-10,1.019249265511783e-02
3501,1.2903750494754176765e-66,1.908034846638542e-10,1.019069607585865e-02
3502,1.2473596870378144160e-66,1.906612978868998e-10,1.018890010053349e-02
3503,1.2052153103067040079e-66,1.905192509682394e-10,1.018710472866567e-02
3504,1.1640152971879112128e-66,1.903773437235774e-10,1.018530995977893e-02
3505,1.1236935805412826035e-66,1.902355759976862e-10,1.018351579339749e-02
3506,1.0843184977768194241e-66,1.900939476165697e-10,1.018172222904605e-02
3507,1.0458268712640190254e-66,1.899524583871174e-10,1.017992926624975e-02
3508,1.0082821060915842860e-66,1.898111081193497e-10,1.017813690453419e-02
3509,9.7162414072196699249e-67,1.896698966449311e-10,1.017634514342543e-02
3510,9.3591156982714573447e-67,1.895288237865401e-10,1.017455398245000e-02
3511,9.0108766722063586438e-67,1.893878893472102e-10,1.017276342113488e-02
3512,8.6720635082507018069e-67,1.892470931742350e-10,1.017097345900752e-02
3513,8.3421444251690512338e-67,1.891064351107010e-10,1.016918409559580e-02
3514,8.0216132613493789673e-67,1.889659149470963e-10,1.016739533042809e-02
3515,7.7099757719898995137e-67,1.888255325072391e-10,1.016560716303319e-02
3516,7.4076819293475534125e-67,1.886852876195822e-10,1.016381959294038e-02
3517,7.1142769809141344245e-67,1.885451801196884e-10,1.016203261967936e-02
3518,6.8301684898064273894e-67,1.884052098266613e-10,1.016024624278032e-02
3519,6.5549429867197420303e-67,1.882653765528103e-10,1.015846046177389e-02
3520,6.2889669614097341562e-67,1.881256801257426e-10,1.015667527619115e-02
3521,6.0318697330325857855e-67,1.879861203834227e-10,1.015489068556364e-02
3522,5.7839777723358721350e-67,1.878466971624361e-10,1.015310668942334e-02
3523,5.5449642045157449624e-67,1.877074102614205e-10,1.015132328730269e-02
3524,5.3151160137600271694e-67,1.875682595002050e-10,1.014954047873458e-02
3525,5.0941503475749587913e-67,1.874292447151021e-10,1.014775826325235e-02
3526,4.8823143692703291034e-67,1.872903657364465e-10,1.014597664038979e-02
3527,4.6793682103123880307e-67,1.871516223896166e-10,1.014419560968114e-02
3528,4.4855175491813897823e-67,1.870130145080842e-10,1.014241517066109e-02
3529,4.3005626062663290208e-67,1.868745419192607e-10,1.014063532286478e-02
3530,4.1246640207723584740e-67,1.867362044420665e-10,1.013885606582777e-02
3531,3.9576566414559840437e-67,1.865980018907163e-10,1.013707739908612e-02
3532,3.7996500568961579492e-67,1.864599340963490e-10,1.013529932217628e-02
3533,3.6505050439080459677e-67,1.863220009163501e-10,1.013352183463519e-02
3534,3.5102713137676454234e-67,1.861842021883387e-10,1.013174493600020e-02
3535,3.3788232817014831980e-67,1.860465377466949e-10,1.012996862580914e-02
3536,3.2561393525442294644e-67,1.859090074260815e-10,1.012819290360025e-02
3537,3.1420921173501354049e-67,1.857716110286624e-10,1.012641776891224e-02
3538,3.0365758825818575050e-67,1.856343483323760e-10,1.012464322128424e-02
3539,2.9394444283793200155e-67,1.854972191485478e-10,1.012286926025584e-02
3540,2.8504963981651255211e-67,1.853602233615245e-10,1.012109588536706e-02
3541,2.7695513070629190982e-67,1.852233608438757e-10,1.011932309615837e-02
3542,2.6963055427167671273e-67,1.850866314070193e-10,1.011755089217068e-02
3543,2.6305343739886782840e-67,1.849500348820556e-10,1.011577927294533e-02
3544,2.5718341753483848683e-67,1.848135710945671e-10,1.011400823802410e-02
3545,2.5199349102066751997e-67,1.846772398466695e-10,1.011223778694923e-02
3546,2.4743463028901457999e-67,1.845410409741252e-10,1.011046791926338e-02
3547,2.4347621252956529638e-67,1.844049743326051e-10,1.010869863450964e-02
3548,2.4006291792408138167e-67,1.842690397628816e-10,1.010692993223155e-02
3549,2.3716224348422959171e-67,1.841332370848791e-10,1.010516181197310e-02
3550,2.3471559350221982492e-67,1.839975661257326e-10,1.010339427327867e-02
3551,2.3269070898646169488e-67,1.838620267477578e-10,1.010162731569314e-02
3552,2.3102881686200216039e-67,1.837266187578873e-10,1.009986093876176e-02
3553,2.2969990530310498014e-67,1.835913419721427e-10,1.009809514203027e-02
3554,2.2864769374275715753e-67,1.834561962566001e-10,1.009632992504480e-02
3555,2.2784592254026661141e-67,1.833211814343943e-10,1.009456528735193e-02
3556,2.2724274190897015854e-67,1.831862973281679e-10,1.009280122849869e-02
3557,2.2681649448364208712e-67,1.830515437783206e-10,1.009103774803252e-02
3558,2.2652090360829271206e-67,1.829169206290329e-10,1.008927484550129e-02
3559,2.2633914842898126754e-67,1.827824277174872e-10,1.008751252045332e-02
3560,2.2623097979685611049e-67,1.826480648737520e-10,1.008575077243734e-02
3561,2.2618418193334003881e-67,1.825138319416243e-10,1.008398960100252e-02
3562,2.2616448453887783602e-67,1.823797287421555e-10,1.008222900569846e-02
3563,2.2616375759404908279e-67,1.822457550986803e-10,1.008046898607519e-02
3564,2.2615334550282008444e-67,1.821119108715332e-10,1.007870954168316e-02
3565,2.2612855026118987534e-67,1.819781959002929e-10,1.007695067207326e-02
3566,2.2606580293521367654e-67,1.818446100132431e-10,1.007519237679678e-02
3567,2.2596315894873823527e-67,1.817111530558198e-10,1.007343465540548e-02
3568,2.2580154969180960104e-67,1.815778248629920e-10,1.007167750745152e-02
3569,2.2558114735472888531e-67,1.814446252382820e-10,1.006992093248747e-02
3570,2.2528680399254469334e-67,1.813115540451727e-10,1.006816493006635e-02
3571,2.2492024753703508396e-67,1.811786111469602e-10,1.006640949974160e-02
3572,2.2446971266619066974e-67,1.810457963585328e-10,1.006465464106709e-02
3573,2.2393800934751936065e-67,1.809131095156132e-10,1.006290035359708e-02
3574,2.2331627365940696144e-67,1.807805504567644e-10,1.006114663688630e-02
3575,2.2260800993400689568e-67,1.806481190392105e-10,1.005939349048987e-02
3576,2.2180683469741325287e-67,1.805158150966623e-10,1.005764091396333e-02
3577,2.2091663709970512364e-67,1.803836384446873e-10,1.005588890686267e-02
3578,2.1993315058018812262e-67,1.802515889353096e-10,1.005413746874427e-02
3579,2.1886040712629845433e-67,1.801196664143039e-10,1.005238659916495e-02
3580,2.1769594522396073215e-67,1.799878707322958e-10,1.005063629768193e-02
3581,2.1644375434296188358e-67,1.798562017185111e-10,1.004888656385287e-02
3582,2.1510291113567584201e-67,1.797246592073781e-10,1.004713739723584e-02
3583,2.1367722365477562910e-67,1.795932430667764e-10,1.004538879738932e-02
3584,2.1216707825794472186e-67,1.794619531195065e-10,1.004364076387222e-02
3585,2.1057600022398490393e-67,1.793307892039497e-10,1.004189329624385e-02
3586,2.0890548961189707494e-67,1.791997511702779e-10,1.004014639406397e-02
3587,2.0715871757389650306e-67,1.790688388592697e-10,1.003840005689271e-02
3588,2.0533812914559451201e-67,1.789380521069328e-10,1.003665428429064e-02
3589,2.0344649376963375355e-67,1.788073907437208e-10,1.003490907581876e-02
3590,2.0148705563262606710e-67,1.786768546208527e-10,1.003316443103845e-02
3591,1.9946215357369816438e-67,1.785464435836869e-10,1.003142034951153e-02
3592,1.9737570435670003236e-67,1.784161574821904e-10,1.002967683080022e-02
3593,1.9522960191125562940e-67,1.782859961376527e-10,1.002793387446716e-02
3594,1.9302832524714779031e-67,1.781559594202483e-10,1.002619148007539e-02
3595,1.9077332037658717137e-67,1.780260471936354e-10,1.002444964718838e-02
3596,1.8846953199464562637e-67,1.778962592705560e-10,1.002270837536999e-02
3597,1.8611796385756320694e-67,1.777665955058758e-10,1.002096766418451e-02
3598,1.8372394152812208703e-67,1.776370557441315e-10,1.001922751319662e-02
3599,1.8128803874212923449e-67,1.775076398442186e-10,1.001748792197144e-02
3600,1.7881588719049378427e-67,1.773783476271095e-10,1.001574889007447e-02
3601,1.7630764773075244207e-67,1.772491789193602e-10,1.001401041707162e-02
3602,1.7376919214895958069e-67,1.771201335961042e-10,1.001227250252922e-02
3603,1.7120028914756256795e-67,1.769912114973822e-10,1.001053514601401e-02
3604,1.6860699214692532270e-67,1.768624124683453e-10,1.000879834709312e-02
3605,1.6598870094577230126e-67,1.767337363684749e-10,1.000706210533410e-02
3606,1.6335159876648523184e-67,1.766051830301271e-10,1.000532642030491e-02
3607,1.6069474144839958813e-67,1.764767522924202e-10,1.000359129157389e-02
3608,1.5802439602233157353e-67,1.763484440184696e-10,1.000185671870982e-02
3609,1.5533930034406679437e-67,1.762202580579257e-10,1.000012270128186e-02
3610,1.5264576443223656102e-67,1.760921942561729e-10,9.998389238859574e-03
3611,1.4994223464391359531e-67,1.759642524567009e-10,9.996656331012942e-03
3612,1.4723502777256907194e-67,1.758364324998386e-10,9.994923977312338e-03
3613,1.4452232525924895035e-67,1.757087342373548e-10,9.993192177328540e-03
3614,1.4181041858319327988e-67,1.755811575266466e-10,9.991460930632726e-03
3615,1.3909725062827305804e-67,1.754537022169083e-10,9.989730236796479e-03
3616,1.3638905917717030585e-67,1.753263681478413e-10,9.988000095391780e-03
3617,1.3368357444199091846e-67,1.751991551774941e-10,9.986270505991011e-03
3618,1.3098695547074848830e-67,1.750720631557527e-10,9.984541468166954e-03
3619,1.2829674502438447259e-67,1.749450919183378e-10,9.982812981492789e-03
3620,1.2561900140492812445e-67,1.748182413205356e-10,9.981085045542095e-03
3621,1.2295110433379164055e-67,1.746915112142335e-10,9.979357659888850e-03
3622,1.2029899210257231390e-67,1.745649014470693e-10,9.977630824107428e-03
3623,1.1765990489006697096e-67,1.744384118768712e-10,9.975904537772600e-03
3624,1.1503964421134137193e-67,1.743120423570723e-10,9.974178800459537e-03
3625,1.1243533321036322714e-67,1.741857927333745e-10,9.972453611743804e-03
3626,1.0985262213591794081e-67,1.740596628545671e-10,9.970728971201361e-03
3627,1.0728853856709436162e-67,1.739336525812788e-10,9.969004878408561e-03
3628,1.0474856907360282061e-67,1.738077617595203e-10,9.967281332942158e-03
3629,1.0222966607422409841e-67,1.736819902266866e-10,9.965558334379293e-03
3630,9.9737141943801842636e-68,1.735563378476371e-10,9.963835882297508e-03
3631,9.7267893269986570237e-68,1.734308044760616e-10,9.962113976274729e-03
3632,9.4827049450921805958e-68,1.733053899723649e-10,9.960392615889282e-03
3633,9.2411469501519508622e-68,1.731800941858520e-10,9.958671800719885e-03
3634,9.0026092647165253687e-68,1.730549169659240e-10,9.956951530345643e-03
3635,8.7667757534545433383e-68,1.729298581689516e-10,9.955231804346053e-03
3636,8.5341207471043025102e-68,1.728049176352619e-10,9.953512622301009e-03
3637,8.3043276913122654488e-68,1.726800952213133e-10,9.951793983790785e-03
3638,8.0778508832674531814e-68,1.725553907904954e-10,9.950075888396054e-03
3639,7.8543748683823746934e-68,1.724308041943124e-10,9.948358335697873e-03
